Date,PX_LAST
2021-11-22,571.349
2021-11-19,567.1327
2021-11-18,575.031
2021-11-17,572.2771
2021-11-16,580.3606
2021-11-15,579.9447
2021-11-12,579.6247
2021-11-11,582.5661
2021-11-10,579.2058
2021-11-09,586.55
2021-11-08,582.5578
2021-11-05,580.2639
2021-11-04,573.6166
2021-11-03,580.7203
2021-11-02,592.9539
2021-11-01,592.3791
2021-10-29,588.2094
2021-10-28,589.197
2021-10-27,590.0025
2021-10-26,598.0691
2021-10-25,596.5162
2021-10-22,590.0573
2021-10-21,585.8267
2021-10-20,595.7764
2021-10-19,589.8844
2021-10-18,588.4052
2021-10-15,591.7259
2021-10-14,585.9167
2021-10-13,579.1984
2021-10-12,579.4936
2021-10-11,581.2325
2021-10-08,576.8771
2021-10-07,573.8552
2021-10-06,569.1565
2021-10-05,579.2819
2021-10-04,571.1619
2021-10-01,561.9096
2021-09-30,557.7057
2021-09-29,554.5149
2021-09-28,557.6063
2021-09-27,558.6856
2021-09-24,549.7233
2021-09-23,546.0133
2021-09-22,539.3099
2021-09-21,529.1028
2021-09-20,529.5544
2021-09-17,538.8525
2021-09-16,542.5764
2021-09-15,545.0128
2021-09-14,533.9191
2021-09-13,533.3844
2021-09-10,531.425
2021-09-09,525.0984
2021-09-08,528.8367
2021-09-07,525.0964
2021-09-03,531.873
2021-09-02,532.6442
2021-09-01,526.0872
2021-08-31,527.3677
2021-08-30,529.6991
2021-08-27,529.0991
2021-08-26,521.5875
2021-08-25,524.3253
2021-08-24,520.1049
2021-08-23,510.6497
2021-08-20,494.4293
2021-08-19,500.3995
2021-08-18,511.293
2021-08-17,515.4307
2021-08-16,520.5232
2021-08-13,524.7447
2021-08-12,525.8677
2021-08-11,525.0765
2021-08-10,521.3305
2021-08-09,512.5285
2021-08-06,522.3383
2021-08-05,526.0445
2021-08-04,521.9046
2021-08-03,530.1506
2021-08-02,533.4548
2021-07-30,541.129
2021-07-29,543.3373
2021-07-28,535.578
2021-07-27,532.9226
2021-07-26,535.328
2021-07-23,532.4833
2021-07-22,531.6857
2021-07-21,525.4422
2021-07-20,512.6292
2021-07-19,506.5087
2021-07-16,528.1744
2021-07-15,527.3395
2021-07-14,531.4316
2021-07-13,536.7168
2021-07-12,531.7516
2021-07-09,531.7583
2021-07-08,524.9629
2021-07-07,523.8384
2021-07-06,528.8321
2021-07-02,541.4566
2021-07-01,540.526
2021-06-30,535.9755
2021-06-29,530.0295
2021-06-28,528.864
2021-06-25,529.9653
2021-06-24,528.6345
2021-06-23,528.3458
2021-06-22,525.3463
2021-06-21,525.5229
2021-06-18,520.0316
2021-06-17,515.5054
2021-06-16,529.9811
2021-06-15,529.6808
2021-06-14,529.5258
2021-06-11,532.0251
2021-06-10,532.6156
2021-06-09,531.9155
2021-06-08,532.7406
2021-06-07,529.6497
2021-06-04,533.7398
2021-06-03,527.0365
2021-06-02,531.2296
2021-06-01,528.0827
2021-05-28,519.2278
2021-05-27,521.1157
2021-05-26,513.8967
2021-05-25,512.5144
2021-05-24,514.2501
2021-05-21,506.4006
2021-05-20,502.4294
2021-05-19,507.4453
2021-05-18,519.4251
2021-05-17,520.9238
2021-05-14,514.9969
2021-05-13,511.525
2021-05-12,526.6543
2021-05-11,524.4095
2021-05-10,520.8378
2021-05-07,523.0299
2021-05-06,518.8593
2021-05-05,519.2053
2021-05-04,516.5219
2021-05-03,509.6251
2021-04-30,505.8542
2021-04-29,508.6537
2021-04-28,504.916
2021-04-27,501.9607
2021-04-26,497.8141
2021-04-23,494.1003
2021-04-22,490.2596
2021-04-21,487.185
2021-04-20,489.3232
2021-04-19,490.5797
2021-04-16,488.7238
2021-04-15,490.153
2021-04-14,487.5174
2021-04-13,473.6899
2021-04-12,470.3802
2021-04-09,471.1558
2021-04-08,472.6627
2021-04-07,469.9511
2021-04-06,468.5741
2021-04-05,464.3321
2021-04-01,474.0237
2021-03-31,467.414
2021-03-30,468.9647
2021-03-29,474.5763
2021-03-26,474.0144
2021-03-25,462.2976
2021-03-24,474.2248
2021-03-23,461.3901
2021-03-22,475.6318
2021-03-19,475.1012
2021-03-18,469.2841
2021-03-17,488.6057
2021-03-16,490.1803
2021-03-15,491.9051
2021-03-12,492.216
2021-03-11,493.4123
2021-03-10,485.4575
2021-03-09,484.8667
2021-03-08,487.6244
2021-03-05,491.4321
2021-03-04,481.3498
2021-03-03,474.61
2021-03-02,471.9639
2021-03-01,472.6244
2021-02-26,476.9869
2021-02-25,488.6704
2021-02-24,489.3025
2021-02-23,481.1604
2021-02-22,480.9005
2021-02-19,470.0881
