Date,PX_LAST
2024-01-04,212.5135
2024-01-03,213.2107
2024-01-02,213.6028
2023-12-29,215.2377
2023-12-28,216.031
2023-12-27,216.3346
2023-12-26,214.7211
2023-12-22,214.5766
2023-12-21,214.4781
2023-12-20,214.2847
2023-12-19,213.5849
2023-12-18,212.608
2023-12-15,213.1852
2023-12-14,213.3746
2023-12-13,210.1348
2023-12-12,208.2716
2023-12-11,207.4881
2023-12-08,207.8681
2023-12-07,208.8661
2023-12-06,208.8476
2023-12-05,208.2897
2023-12-04,207.191
2023-12-01,207.4413
2023-11-30,206.5603
2023-11-29,207.5494
2023-11-28,206.4556
2023-11-27,205.3699
2023-11-24,204.2796
2023-11-23,204.6499
2023-11-22,204.5592
2023-11-21,205.3106
2023-11-20,204.8115
2023-11-17,204.1235
2023-11-16,203.7705
2023-11-15,202.8407
2023-11-14,203.2086
2023-11-13,200.2405
2023-11-10,200.1206
2023-11-09,200.6349
2023-11-08,201.4954
2023-11-07,200.7707
2023-11-06,200.4654
2023-11-03,201.0692
2023-11-02,199.0276
2023-11-01,197.4431
2023-10-31,196.4173
2023-10-30,196.9976
2023-10-27,196.8827
2023-10-26,196.4038
2023-10-25,195.9098
2023-10-24,196.9467
2023-10-23,196.5763
2023-10-20,195.8917
2023-10-19,195.2885
2023-10-18,195.6713
2023-10-17,196.7175
2023-10-16,197.7071
2023-10-13,198.0947
2023-10-12,197.8797
2023-10-11,199.4956
2023-10-10,198.4655
2023-10-09,197.1686
2023-10-06,196.5817
2023-10-05,197.0935
2023-10-04,196.5566
2023-10-03,195.8848
2023-10-02,197.056
2023-09-29,198.782
2023-09-28,198.1035
2023-09-27,198.037
2023-09-26,199.111
2023-09-25,199.2494
2023-09-22,200.8008
2023-09-21,200.5268
2023-09-20,201.7908
2023-09-19,201.5272
2023-09-18,201.7854
2023-09-15,201.7701
2023-09-14,202.4884
2023-09-13,202.7032
2023-09-12,202.416
2023-09-11,202.6043
2023-09-08,202.6341
2023-09-07,202.3879
2023-09-06,201.9951
2023-09-05,202.3621
2023-09-04,203.8062
2023-09-01,204.1958
2023-08-31,205.2311
2023-08-30,205.1836
2023-08-29,204.5735
2023-08-28,203.4743
2023-08-25,203.0608
2023-08-24,203.7933
2023-08-23,204.1062
2023-08-22,202.4625
2023-08-21,202.2868
2023-08-18,203.1826
2023-08-17,202.7333
2023-08-16,203.2727
2023-08-15,203.7519
2023-08-14,203.944
2023-08-11,204.7391
2023-08-10,205.9183
2023-08-09,206.5709
2023-08-08,206.2463
2023-08-07,205.8983
2023-08-04,206.2467
2023-08-03,204.6612
2023-08-02,205.5724
2023-08-01,206.2909
2023-07-31,207.7283
2023-07-28,207.8532
2023-07-27,207.3099
2023-07-26,208.6318
2023-07-25,208.2562
2023-07-24,208.6105
2023-07-21,208.6732
2023-07-20,208.8732
2023-07-19,210.0989
2023-07-18,210.2809
2023-07-17,209.6049
2023-07-14,209.5904
2023-07-13,209.8167
2023-07-12,208.1824
2023-07-11,205.7746
2023-07-10,205.3339
2023-07-07,204.8795
2023-07-06,204.247
2023-07-05,205.7049
2023-07-04,206.3507
2023-07-03,206.3621
2023-06-30,206.7
2023-06-29,206.2446
2023-06-28,207.468
2023-06-27,207.5288
2023-06-26,207.7951
2023-06-23,207.2296
2023-06-22,206.9138
2023-06-21,207.7355
2023-06-20,207.502
2023-06-19,206.9195
2023-06-16,207.2731
2023-06-15,207.2363
2023-06-14,206.4791
2023-06-13,206.1192
2023-06-12,206.4643
2023-06-09,206.3841
2023-06-08,206.4384
2023-06-07,205.4424
2023-06-06,206.0267
2023-06-05,206.0018
2023-06-02,206.4159
2023-06-01,207.1682
2023-05-31,206.2236
2023-05-30,205.9276
2023-05-29,204.5942
2023-05-26,204.1047
2023-05-25,204.4157
2023-05-24,205.4579
2023-05-23,205.8882
2023-05-22,206.0974
2023-05-19,206.1964
2023-05-18,206.2602
2023-05-17,207.8684
2023-05-16,208.4133
2023-05-15,208.8664
2023-05-12,209.3911
2023-05-11,210.574
2023-05-10,210.3319
2023-05-09,209.1971
2023-05-08,209.8305
2023-05-05,210.4503
2023-05-04,211.1309
2023-05-03,211.2634
2023-05-02,210.108
2023-05-01,208.8631
2023-04-28,210.4175
2023-04-27,209.1122
2023-04-26,210.1918
2023-04-25,210.146
2023-04-24,209.203
2023-04-21,208.3579
2023-04-20,208.8312
2023-04-19,207.9553
2023-04-18,208.4274
2023-04-17,207.8302
2023-04-14,209.2832
2023-04-13,210.5085
2023-04-12,210.1314
2023-04-11,209.7232
2023-04-10,209.6042
2023-04-07,210.4827
2023-04-06,211.2145
2023-04-05,211.2653
2023-04-04,210.9374
2023-04-03,209.9788
2023-03-31,208.9398
2023-03-30,208.576
2023-03-29,208.1082
2023-03-28,208.2637
2023-03-27,208.2637
2023-03-24,209.6242
2023-03-23,210.0836
2023-03-22,208.2569
2023-03-21,207.3886
2023-03-20,208.1068
2023-03-17,208.0634
2023-03-16,206.3063
2023-03-15,206.5914
2023-03-14,205.5923
2023-03-13,207.0233
2023-03-10,204.7357
2023-03-09,201.7263
2023-03-08,201.1874
2023-03-07,201.2821
2023-03-06,202.1049
2023-03-03,201.6434
2023-03-02,200.782
2023-03-01,201.7542
2023-02-28,202.3372
2023-02-27,202.2167
2023-02-24,201.7491
2023-02-23,203.1932
2023-02-22,202.9233
2023-02-21,202.9591
2023-02-20,204.4726
2023-02-17,204.229
2023-02-16,204.0871
2023-02-15,204.6045
2023-02-14,205.5369
2023-02-13,206.1773
2023-02-10,205.8021
2023-02-09,207.2653
2023-02-08,207.1548
2023-02-07,206.906
2023-02-06,207.2278
2023-02-03,209.4855
2023-02-02,211.9517
2023-02-01,210.243
2023-01-31,209.0105
2023-01-30,208.6237
2023-01-27,209.0686
2023-01-26,209.3886
2023-01-25,210.2226
2023-01-24,209.8192
2023-01-23,209.0011
2023-01-20,209.2063
2023-01-19,210.1235
2023-01-18,210.9089
2023-01-17,209.0281
2023-01-16,208.8525
2023-01-13,208.9477
2023-01-12,208.8417
2023-01-11,207.1488
2023-01-10,205.8336
2023-01-09,206.7024
2023-01-06,205.4176
2023-01-05,203.0649
2023-01-04,204.1383
2023-01-03,202.9549
2022-12-30,202.216
2022-12-29,202.6829
2022-12-28,201.7872
2022-12-27,202.365
2022-12-23,203.3273
2022-12-22,203.8531
2022-12-21,204.2588
2022-12-20,204.3085
2022-12-19,204.6175
2022-12-16,205.7292
2022-12-15,206.6884
2022-12-14,207.7055
2022-12-13,207.4053
2022-12-12,205.4327
2022-12-09,205.7555
2022-12-08,206.8157
2022-12-07,206.8978
2022-12-06,205.8779
2022-12-05,205.466
2022-12-02,206.0405
2022-12-01,205.8387
2022-11-30,202.3706
2022-11-29,202.39
2022-11-28,202.7716
2022-11-25,202.9202
2022-11-24,203.5272
2022-11-23,202.7505
2022-11-22,201.0201
2022-11-21,200.0449
2022-11-18,200.9637
2022-11-17,200.7089
2022-11-16,201.9129
2022-11-15,200.6623
2022-11-14,199.1122
2022-11-11,199.3785
2022-11-10,198.5701
2022-11-09,194.1392
2022-11-08,193.9215
2022-11-07,192.6952
2022-11-04,192.2479
2022-11-03,191.5228
2022-11-02,193.3534
2022-11-01,193.4337
2022-10-31,193.1369
2022-10-28,194.4064
2022-10-27,195.2386
2022-10-26,194.3044
2022-10-25,192.7166
2022-10-24,190.4306
2022-10-21,189.3827
2022-10-20,190.0866
2022-10-19,190.4756
2022-10-18,191.9884
2022-10-17,191.5224
2022-10-14,190.6483
2022-10-13,191.0649
2022-10-12,191.3624
2022-10-11,191.7291
2022-10-10,192.2139
2022-10-07,193.2766
2022-10-06,194.6009
2022-10-05,195.4691
2022-10-04,197.3909
2022-10-03,195.9827
2022-09-30,194.0525
2022-09-29,193.8568
2022-09-28,193.5824
2022-09-27,191.5911
2022-09-26,192.9328
2022-09-23,195.4044
2022-09-22,197.0723
2022-09-21,198.8678
2022-09-20,199.1629
2022-09-19,200.3522
2022-09-16,200.741
2022-09-15,200.8283
2022-09-14,201.5133
2022-09-13,201.3755
2022-09-12,203.2142
2022-09-09,202.3435
2022-09-08,201.6895
2022-09-07,202.3118
2022-09-06,201.6614
2022-09-05,203.164
2022-09-02,204.0657
2022-09-01,202.7951
2022-08-31,204.7727
2022-08-30,204.9331
2022-08-29,205.1618
2022-08-26,206.617
2022-08-25,206.8282
2022-08-24,206.0617
2022-08-23,206.7123
2022-08-22,206.7592
2022-08-19,208.1916
2022-08-18,210.4547
2022-08-17,210.4974
2022-08-16,212.0364
2022-08-15,212.7422
2022-08-12,212.2818
2022-08-11,212.8595
2022-08-10,213.9566
2022-08-09,212.2771
2022-08-08,212.7438
2022-08-05,211.5639
2022-08-04,213.9751
2022-08-03,212.6811
2022-08-02,213.3793
2022-08-01,215.2374
2022-07-29,213.5222
2022-07-28,212.8473
2022-07-27,210.7864
2022-07-26,210.7628
2022-07-25,210.9715
2022-07-22,211.2803
2022-07-21,209.0081
2022-07-20,207.9792
2022-07-19,208.208
2022-07-18,208.3801
2022-07-15,207.86
2022-07-14,206.7213
2022-07-13,208.3433
2022-07-12,207.8455
2022-07-11,207.2635
2022-07-08,207.1817
2022-07-07,207.7337
2022-07-06,208.5943
2022-07-05,209.3892
2022-07-04,209.5503
2022-07-01,209.9435
2022-06-30,209.0303
2022-06-29,207.9461
2022-06-28,207.0074
2022-06-27,208.2187
2022-06-24,208.7498
2022-06-23,209.039
2022-06-22,207.8857
2022-06-21,206.018
2022-06-20,206.5621
2022-06-17,206.3394
2022-06-16,206.5474
2022-06-15,205.4439
2022-06-14,204.1227
2022-06-13,205.7513
2022-06-10,209.2857
2022-06-09,211.6258
2022-06-08,212.8318
2022-06-07,213.5423
2022-06-06,213.1687
2022-06-03,214.1966
2022-06-02,214.7553
2022-06-01,214.536
2022-05-31,215.7767
2022-05-30,217.4721
2022-05-27,217.363
2022-05-26,216.9416
2022-05-25,216.9136
2022-05-24,216.9289
2022-05-23,215.3964
2022-05-20,215.2772
2022-05-19,215.2244
2022-05-18,214.1836
2022-05-17,213.688
2022-05-16,213.9067
2022-05-13,213.4065
2022-05-12,214.6565
2022-05-11,214.0475
2022-05-10,213.4754
2022-05-09,212.4351
2022-05-06,212.488
2022-05-05,213.2824
2022-05-04,214.5308
2022-05-03,214.2604
2022-05-02,213.869
2022-04-29,215.1393
2022-04-28,215.2563
2022-04-27,216.4347
2022-04-26,217.9359
2022-04-25,217.5564
2022-04-22,217.0129
2022-04-21,218.0496
2022-04-20,219.2886
2022-04-19,217.8317
2022-04-18,219.2219
2022-04-15,219.5885
2022-04-14,219.5743
2022-04-13,221.2683
2022-04-12,221.2149
2022-04-11,220.9159
2022-04-08,221.9575
2022-04-07,223.0288
2022-04-06,223.4909
2022-04-05,224.5521
2022-04-04,226.5693
2022-04-01,226.5305
2022-03-31,228.0118
2022-03-30,227.3795
2022-03-29,226.3922
2022-03-28,225.0472
2022-03-25,225.4515
2022-03-24,226.7795
2022-03-23,227.3397
2022-03-22,226.9231
2022-03-21,228.1071
2022-03-18,229.6264
2022-03-17,229.5373
2022-03-16,228.3531
2022-03-15,228.339
2022-03-14,228.3579
2022-03-11,230.077
2022-03-10,230.691
2022-03-09,231.9936
2022-03-08,231.7447
2022-03-07,233.3094
2022-03-04,234.6008
2022-03-03,234.3829
2022-03-02,234.3266
2022-03-01,236.7713
2022-02-28,235.1479
2022-02-25,233.8853
2022-02-24,232.956
2022-02-23,234.6686
2022-02-22,235.0596
2022-02-21,235.5224
2022-02-18,235.5419
2022-02-17,235.3505
2022-02-16,234.6947
2022-02-15,234.2815
2022-02-14,234.4456
2022-02-11,235.6621
2022-02-10,235.7661
2022-02-09,237.0295
2022-02-08,236.4914
2022-02-07,237.3783
2022-02-04,237.5692
2022-02-03,238.9515
2022-02-02,239.4349
2022-02-01,238.6654
2022-01-31,238.55
2022-01-28,238.5864
2022-01-27,238.5108
2022-01-26,239.5887
2022-01-25,240.2777
2022-01-24,240.8038
2022-01-21,241.2197
2022-01-20,240.6974
2022-01-19,240.3884
2022-01-18,239.9914
2022-01-17,241.2729
2022-01-14,241.8353
2022-01-13,242.8951
2022-01-12,242.1413
2022-01-11,241.1645
2022-01-10,240.8997
2022-01-07,241.1171
2022-01-06,241.1376
2022-01-05,241.9896
2022-01-04,242.0586
2022-01-03,242.3204
2021-12-31,244.0329
2021-12-30,243.5087
2021-12-29,243.5131
2021-12-28,243.8377
2021-12-27,243.8945
2021-12-23,243.8302
2021-12-22,244.4577
2021-12-21,243.8921
2021-12-20,245.0655
2021-12-17,245.1705
2021-12-16,245.2101
2021-12-15,244.5144
2021-12-14,245.0596
2021-12-13,245.3699
2021-12-10,244.978
2021-12-09,244.8131
2021-12-08,244.8026
2021-12-07,244.9021
2021-12-06,245.2692
2021-12-03,245.6907
2021-12-02,245.3533
2021-12-01,245.3757
2021-11-30,244.7511
2021-11-29,244.0944
2021-11-26,244.8871
2021-11-25,242.2522
2021-11-24,241.9636
2021-11-23,242.5705
2021-11-22,243.3872
2021-11-19,244.9682
2021-11-18,244.4684
2021-11-17,243.7798
2021-11-16,243.9464
2021-11-15,244.7328
2021-11-12,245.3037
2021-11-11,245.7167
2021-11-10,246.3153
2021-11-09,248.3186
2021-11-08,247.5838
2021-11-05,247.5582
2021-11-04,246.4158
2021-11-03,245.9477
2021-11-02,246.1269
2021-11-01,245.5903
2021-10-29,245.6843
2021-10-28,246.9962
2021-10-27,246.6848
2021-10-26,245.5434
2021-10-25,245.5603
2021-10-22,245.539
2021-10-21,245.3012
2021-10-20,245.6477
2021-10-19,245.6973
2021-10-18,245.7974
2021-10-15,246.0664
2021-10-14,246.4006
2021-10-13,245.712
2021-10-12,244.8459
2021-10-11,244.9561
2021-10-08,245.388
2021-10-07,245.9108
2021-10-06,246.0565
2021-10-05,246.4512
2021-10-04,247.3617
2021-10-01,247.2008
2021-09-30,246.4657
2021-09-29,246.6713
2021-09-28,247.1295
2021-09-27,248.2488
2021-09-24,248.5527
2021-09-23,249.5962
2021-09-22,250.4751
2021-09-21,250.4221
2021-09-20,250.3596
2021-09-17,249.878
2021-09-16,250.5851
2021-09-15,251.4416
2021-09-14,251.6672
2021-09-13,251.1265
2021-09-10,251.1435
2021-09-09,251.3766
2021-09-08,250.5424
2021-09-07,250.6271
2021-09-06,251.4744
2021-09-03,251.6186
2021-09-02,251.7661
2021-09-01,251.3875
2021-08-31,251.1035
2021-08-30,251.5418
2021-08-27,251.0761
2021-08-26,250.5057
2021-08-25,250.4648
2021-08-24,251.3501
2021-08-23,251.3446
2021-08-20,250.8225
2021-08-19,250.9349
2021-08-18,251.0047
2021-08-17,251.0738
2021-08-16,251.8522
2021-08-13,251.4777
2021-08-12,250.4321
2021-08-11,250.5433
2021-08-10,250.4396
2021-08-09,250.8167
2021-08-06,251.097
2021-08-05,252.7181
2021-08-04,252.8515
2021-08-03,253.0756
2021-08-02,253.0686
2021-07-30,252.284
2021-07-29,252.3333
2021-07-28,251.5272
2021-07-27,251.8451
2021-07-26,251.242
2021-07-23,250.7795
2021-07-22,251.1701
2021-07-21,250.563
2021-07-20,250.9872
2021-07-19,251.4859
2021-07-16,250.5625
2021-07-15,250.6489
2021-07-14,250.2625
2021-07-13,249.7636
2021-07-12,250.3557
2021-07-09,250.2246
2021-07-08,250.8879
2021-07-07,250.0654
2021-07-06,249.8035
2021-07-05,249.2896
2021-07-02,249.1117
2021-07-01,248.7649
2021-06-30,248.9602
2021-06-29,249.0461
2021-06-28,249.2083
2021-06-25,248.8027
2021-06-24,249.1314
2021-06-23,249.2102
2021-06-22,248.8277
2021-06-21,249.0408
2021-06-18,248.9486
2021-06-17,249.2288
2021-06-16,250.4832
2021-06-15,250.8034
2021-06-14,251.011
2021-06-11,251.3667
2021-06-10,251.6551
2021-06-09,251.5462
2021-06-08,251.0928
2021-06-07,250.7094
2021-06-04,250.6043
2021-06-03,249.6409
2021-06-02,250.6235
2021-06-01,250.7267
2021-05-31,250.782
2021-05-28,250.2742
2021-05-27,250.3693
2021-05-26,250.9582
2021-05-25,250.9587
2021-05-24,250.2793
2021-05-21,249.7315
2021-05-20,249.7568
2021-05-19,249.4184
2021-05-18,249.6677
2021-05-17,249.0342
2021-05-14,248.955
2021-05-13,248.1435
2021-05-12,248.2749
2021-05-11,249.7848
2021-05-10,250.323
2021-05-07,250.3102
2021-05-06,249.6539
2021-05-05,249.1153
2021-05-04,249.3071
2021-05-03,249.4108
2021-04-30,248.8476
2021-04-29,249.4211
2021-04-28,249.5549
2021-04-27,249.7361
2021-04-26,250.1887
2021-04-23,249.9074
2021-04-22,249.9346
2021-04-21,249.8785
2021-04-20,249.9213
2021-04-19,249.5052
2021-04-16,249.1241
2021-04-15,249.4522
2021-04-14,248.4911
2021-04-13,248.2596
2021-04-12,247.8495
2021-04-09,247.7441
2021-04-08,248.2654
2021-04-07,247.9651
2021-04-06,247.5741
2021-04-05,246.8978
2021-04-02,246.3253
2021-04-01,246.5767
2021-03-31,245.9005
2021-03-30,245.6467
2021-03-29,246.3251
2021-03-26,247.0341
2021-03-25,247.2766
2021-03-24,247.7475
2021-03-23,247.8512
2021-03-22,247.7993
2021-03-19,247.1059
2021-03-18,247.0564
2021-03-17,247.347
2021-03-16,247.8115
2021-03-15,247.9615
2021-03-12,247.8003
2021-03-11,249.1447
2021-03-10,248.3853
2021-03-09,248.0133
2021-03-08,247.3435
2021-03-05,248.2029
2021-03-04,249.6628
2021-03-03,250.3466
2021-03-02,251.0028
2021-03-01,250.5607
2021-02-26,250.6535
2021-02-25,250.7632
2021-02-24,251.3963
2021-02-23,252.334
2021-02-22,252.4657
2021-02-19,252.4502
2021-02-18,252.5
2021-02-17,252.3478
2021-02-16,252.9431
2021-02-15,253.8842
2021-02-12,254.1177
2021-02-11,254.8611
2021-02-10,254.7675
2021-02-09,254.4635
2021-02-08,253.8087
2021-02-05,253.4808
2021-02-04,253.2648
2021-02-03,253.764
2021-02-02,254.0272
2021-02-01,254.8198
2021-01-29,255.4263
2021-01-28,255.688
2021-01-27,255.7408
2021-01-26,256.3443
2021-01-25,256.036
2021-01-22,255.7472
2021-01-21,255.728
2021-01-20,255.7215
2021-01-19,255.8024
2021-01-18,255.2472
2021-01-15,255.4473
2021-01-14,255.8199
2021-01-13,256.021
2021-01-12,255.1318
2021-01-11,255.2653
2021-01-08,256.5389
2021-01-07,256.5621
2021-01-06,257.2064
2021-01-05,258.1157
2021-01-04,258.305
2020-12-31,258.0094
2020-12-30,258.2284
2020-12-29,257.552
2020-12-28,257.0559
2020-12-24,256.8569
2020-12-23,256.661
2020-12-22,256.8973
2020-12-21,257.0399
2020-12-18,257.2851
2020-12-17,257.5889
2020-12-16,256.9157
2020-12-15,256.706
2020-12-14,256.5479
2020-12-11,256.488
2020-12-10,256.2689
2020-12-09,255.6935
2020-12-08,256.101
2020-12-07,255.9323
2020-12-04,255.5174
2020-12-03,256.1682
2020-12-02,254.7673
2020-12-01,254.564
2020-11-30,254.8546
2020-11-27,254.8583
2020-11-26,254.2209
2020-11-25,254.0951
2020-11-24,253.8207
2020-11-23,253.5769
2020-11-20,254.1495
2020-11-19,253.6038
2020-11-18,253.7301
2020-11-17,253.4465
2020-11-16,252.6225
2020-11-13,252.3604
2020-11-12,252.138
2020-11-11,250.9233
2020-11-10,251.4241
2020-11-09,251.6116
2020-11-06,253.4686
2020-11-05,253.4012
2020-11-04,251.9686
2020-11-03,251.1844
2020-11-02,250.4033
2020-10-30,250.4008
2020-10-29,250.703
2020-10-28,251.7661
2020-10-27,252.5464
2020-10-26,251.767
2020-10-23,251.5983
2020-10-22,251.4289
2020-10-21,252.3809
2020-10-20,251.9019
2020-10-19,251.9598
2020-10-16,251.6218
2020-10-15,251.3869
2020-10-14,251.9449
2020-10-13,251.5078
2020-10-12,251.6805
2020-10-09,251.4472
2020-10-08,250.6593
2020-10-07,250.3472
2020-10-06,250.9713
2020-10-05,250.8004
2020-10-02,250.7268
2020-10-01,250.825
